id,store_id,crawl_store_id,"fw_type","smservername"
2624,1162434961,23,"OLD_FW",NULL
2630,1162583057,16,"OLD_FW",NULL
2631,1162972187,16,"OLD_FW",NULL
2665,1162984203,16,"OLD_FW",NULL
2674,1355760,514,"NEW_FW","54.210.115.210"
2675,1162157581,515,"NEW_FW","54.85.157.144"
2676,1162817210,516,"NEW_FW","54.85.157.144"
2678,1162917161,518,"NEW_FW","54.85.157.144"
2681,1162657827,521,"NEW_FW","54.85.157.144"
2682,1162657827,522,"NEW_FW","54.85.157.144"
2683,1162157581,523,"NEW_FW","54.85.157.144"
2684,1162657817,522,"NEW_FW","54.85.157.144"
2686,1398361,525,"NEW_FW","54.85.157.144"
2687,395356892,526,"NEW_FW","54.85.157.144"
2688,1398361,527,"NEW_FW","54.85.157.144"
2690,70497,529,"NEW_FW","54.85.157.144"
2691,1162802217,530,"NEW_FW","54.85.157.144"
2692,1162329817,531,"NEW_FW","54.85.157.144"
2693,1162918434,532,"NEW_FW","54.85.157.144"
2694,1162897801,533,"NEW_FW","54.85.157.144"
2695,770687967,534,"NEW_FW","54.85.157.144"
2698,1162329817,537,"NEW_FW","54.85.157.144"
2699,924549,538,"NEW_FW","54.85.157.144"
2700,331554,539,"NEW_FW","54.210.115.210"
2701,1162142019,540,"NEW_FW","54.85.157.144"
2702,1162966484,541,"NEW_FW","54.85.157.144"
2703,1162966484,542,"NEW_FW","54.85.157.144"
2704,1162918433,543,"NEW_FW","54.85.157.144"
2705,1162864134,544,"NEW_FW","54.85.157.144"
2707,70497,546,"NEW_FW","54.85.157.144"
2708,1162864109,547,"NEW_FW","54.85.157.144"
2709,1162918426,548,"NEW_FW","54.85.157.144"
2710,1162864129,549,"NEW_FW","54.85.157.144"
2711,1162606170,550,"NEW_FW","54.85.157.144"
2712,1162606170,551,"NEW_FW","54.85.157.144"
2713,1162817213,552,"NEW_FW","54.85.157.144"
2714,1162864117,553,"NEW_FW","54.85.157.144"
2715,1162802217,554,"NEW_FW","54.85.157.144"
2716,699124,555,"NEW_FW","54.85.157.144"
2717,1162864134,556,"NEW_FW","54.85.157.144"
2718,1162802217,557,"NEW_FW","54.85.157.144"
2721,1162297215,560,"NEW_FW","54.210.115.210"
2722,1162826369,561,"NEW_FW","54.210.115.210"
2724,1162798471,563,"NEW_FW","54.85.157.144"
2725,1162498570,564,"NEW_FW","54.85.157.144"
2726,1162142019,565,"NEW_FW","54.85.157.144"
2727,1162864111,566,"NEW_FW","54.85.157.144"
2728,1162337104,567,"NEW_FW","54.210.115.210"
2730,1162790774,569,"NEW_FW","54.85.157.144"
2734,1162864113,573,"NEW_FW","54.210.115.210"
2735,1162864129,574,"NEW_FW","54.210.115.210"
2736,1162864122,575,"NEW_FW","54.210.115.210"
2737,770687967,576,"NEW_FW","54.85.157.144"
2738,1162918434,577,"NEW_FW","54.85.157.144"
2739,1162966484,578,"NEW_FW","54.85.157.144"
2740,1162966484,579,"NEW_FW","54.85.157.144"
2741,1162897801,580,"NEW_FW","54.85.157.144"
2742,1162802217,581,"NEW_FW","54.85.157.144"
2744,1162553424,583,"NEW_FW","54.85.157.144"
2745,1162914200,584,"NEW_FW","54.85.157.144"
2747,1162554134,584,"NEW_FW",NULL
2749,1162554136,584,"NEW_FW",NULL
2750,1162914664,584,"NEW_FW",NULL
2751,1162554135,584,"NEW_FW",NULL
2752,1162914663,584,"NEW_FW",NULL
2753,1162554137,584,"NEW_FW","54.85.157.144"
2754,1398361,586,"NEW_FW","54.85.157.144"
2755,395356892,587,"NEW_FW","54.85.157.144"
2756,395356892,588,"NEW_FW","54.85.157.144"
2761,1162918432,592,"NEW_FW","54.85.157.144"
2762,1162295479,593,"NEW_FW","54.85.157.144"
2764,1163041638,580,"NEW_FW",NULL
2765,1163041638,533,"NEW_FW",NULL
2767,1162914857,595,"NEW_FW","54.85.157.144"
2768,1398361,596,"NEW_FW","54.85.157.144"
2769,395356892,597,"NEW_FW","54.85.157.144"
2770,1398361,598,"NEW_FW","54.85.157.144"
2771,395356892,599,"NEW_FW","54.85.157.144"
2773,1162918422,601,"NEW_FW","54.85.157.144"
2774,1162917161,602,"NEW_FW","54.85.157.144"
2775,1162864109,603,"NEW_FW","54.85.157.144"
2778,1163067799,20,"OLD_FW",NULL
2779,1162414357,604,"NEW_FW","54.85.157.144"
2781,1163067799,220,"OLD_FW",NULL
2782,1162853014,16,"OLD_FW",NULL
2783,1162295479,607,"NEW_FW","54.85.157.144"
2784,1162914200,608,"NEW_FW","54.85.157.144"
2785,1162047207,605,"OLD_FW",NULL
2786,1162047207,606,"OLD_FW",NULL
2787,1163750355,16,"OLD_FW",NULL
2788,1163750369,16,"OLD_FW",NULL
2789,1164214591,16,"OLD_FW",NULL
2790,1162889120,610,"NEW_FW","54.85.157.144"
2791,1162889120,611,"NEW_FW","54.85.157.144"
2792,1162591571,609,"OLD_FW",NULL
2794,1164350515,16,"OLD_FW",NULL
2795,1162889120,612,"NEW_FW","54.85.157.144"
2796,1163086760,16,"OLD_FW",NULL
2797,1162848457,578,"NEW_FW","54.85.157.144"
2798,1162848457,613,"NEW_FW","54.85.157.144"
2799,1398361,614,"NEW_FW","54.85.157.144"
2800,1398361,615,"NEW_FW","54.85.157.144"
2801,1162848457,579,"NEW_FW","54.85.157.144"
2802,395356892,616,"NEW_FW","54.85.157.144"
2803,395356892,617,"NEW_FW","54.85.157.144"
2804,1162848457,541,"NEW_FW","54.85.157.144"
2805,1162848457,542,"NEW_FW","54.85.157.144"
2806,1162848457,618,"NEW_FW","54.85.157.144"
2807,1162848457,619,"NEW_FW","54.85.157.144"
2808,1162848457,620,"NEW_FW","54.85.157.144"
2809,1162848457,621,"NEW_FW","54.85.157.144"
2810,1162554134,622,"NEW_FW","54.85.157.144"
2811,1162554136,623,"NEW_FW","54.85.157.144"
2812,1162864113,624,"NEW_FW","54.85.157.144"
2813,37132,625,"NEW_FW","54.85.157.144"
2814,1162864109,40,"OLD_FW",NULL
2815,1162591571,626,"NEW_FW","54.85.157.144"
2816,1162337105,627,"OLD_FW",NULL
2820,1162864117,628,"OLD_FW",NULL
2821,1162864113,628,"OLD_FW",NULL
2822,1162864111,628,"OLD_FW",NULL
2823,1162918422,628,"OLD_FW",NULL
2824,1162966484,635,"NEW_FW","54.85.157.144"
2825,1162966484,636,"NEW_FW","54.85.157.144"
2826,1162966484,637,"NEW_FW","54.85.157.144"
2827,1162966484,638,"NEW_FW","54.85.157.144"
2828,1162966484,639,"NEW_FW","54.85.157.144"
2829,1162966484,640,"NEW_FW","54.85.157.144"
2830,1162966484,641,"NEW_FW","54.85.157.144"
2831,1162966484,642,"NEW_FW","54.85.157.144"
2832,926169,643,"NEW_FW","54.85.157.144"
2833,1162397608,644,"NEW_FW","54.85.157.144"
2834,1162864117,629,"OLD_FW",NULL
2839,1162864109,628,"OLD_FW",NULL
2840,1162864109,632,"OLD_FW",NULL
2842,1162918422,632,"OLD_FW",NULL
2843,1162864117,632,"OLD_FW",NULL
2844,1162864113,632,"OLD_FW",NULL
2845,1162864111,633,"OLD_FW",NULL
2846,1162817213,427,"NEW_FW","54.85.157.144"
2847,1162432170,554,"NEW_FW","54.85.157.144"
2848,1162381825,557,"NEW_FW","54.85.157.144"
2849,1162142019,555,"NEW_FW","54.85.157.144"
2850,1162848457,91,"NEW_FW","54.85.157.144"
2851,1162864109,577,"NEW_FW","54.85.157.144"
2852,1162381825,581,"NEW_FW","54.85.157.144"
2853,1162397608,645,"NEW_FW","54.85.157.144"
2854,1162889111,473,"NEW_FW","54.85.157.144"
2855,1162889120,646,"NEW_FW","54.85.157.144"
2856,1447314,94,"OLD_FW",NULL
2857,546838,94,"OLD_FW",NULL
2858,355672,94,"OLD_FW",NULL
2860,1162397608,630,"OLD_FW",NULL
2861,1162889120,648,"NEW_FW","54.85.157.144"
2862,1162889120,649,"NEW_FW","54.85.157.144"
2863,1162397608,650,"NEW_FW","54.85.157.144"
2864,1162889120,651,"NEW_FW","54.85.157.144"
2865,1163011724,477,"OLD_FW",NULL
2866,1162889120,652,"NEW_FW","54.210.115.210"
2869,1168475958,16,"OLD_FW",NULL
2870,1162554134,653,"NEW_FW","54.210.115.210"
2871,1162852993,654,"NEW_FW","54.210.115.210"
2873,1162397608,655,"NEW_FW","54.210.115.210"
2874,1162889111,656,"NEW_FW","54.210.115.210"
2875,1162931862,657,"NEW_FW","54.210.115.210"
2877,1162889111,658,"NEW_FW","54.210.115.210"
2878,1162554135,659,"NEW_FW","54.210.115.210"
2879,1162943571,14,"OLD_FW",NULL
2880,1162943571,154,"OLD_FW",NULL
2881,1162943571,10,"OLD_FW",NULL
2882,1162943571,166,"OLD_FW",NULL
2883,1162796039,600,"NEW_FW","54.85.157.144"
2884,1352473,228,"OLD_FW",NULL
2885,1162487983,269,"OLD_FW",NULL
2886,1162864109,660,"NEW_FW","54.210.115.210"
2887,1162864113,661,"NEW_FW","54.210.115.210"
2888,1162864111,662,"NEW_FW","54.210.115.210"
2889,1163047380,663,"NEW_FW","54.210.115.210"
2892,1162864109,664,"NEW_FW","54.210.115.210"
2893,1162864117,665,"NEW_FW","54.210.115.210"
2894,1168995779,16,"OLD_FW",NULL
2896,1162889111,667,"NEW_FW","54.210.115.210"
2897,1162424608,582,"NEW_FW",NULL
2898,1162864117,669,"NEW_FW","54.210.115.210"
2899,1162918422,668,"OLD_FW",NULL
2901,1169608237,94,"OLD_FW",NULL
2902,1162796039,589,"NEW_FW","54.85.157.144"
2905,1162889120,672,"NEW_FW","54.210.115.210"
2906,1169217856,514,"NEW_FW",NULL
2907,1169217856,585,"NEW_FW","54.210.115.210"
2908,1169217856,16,"NEW_FW",NULL
2909,1162889120,673,"NEW_FW","54.210.115.210"
2910,1162554135,608,"NEW_FW","54.210.115.210"
2911,1162914663,608,"NEW_FW","54.210.115.210"
2912,1168837247,535,"NEW_FW",NULL
2913,1168837247,634,"NEW_FW",NULL
2914,1162889120,674,"NEW_FW","54.210.115.210"
2915,1170121209,16,"OLD_FW",NULL
2917,673043,186,"OLD_FW",NULL
2918,1162889111,676,"NEW_FW","54.210.115.210"
2919,1162889111,677,"NEW_FW","54.210.115.210"
2920,1163047380,678,"NEW_FW","54.210.115.210"
2922,1170343340,94,"OLD_FW",NULL
2925,1162142019,682,"NEW_FW","54.210.115.210"
2926,1162864117,683,"NEW_FW","54.210.115.210"
2928,1162914857,685,"NEW_FW","54.210.115.210"
2930,1162142019,687,"NEW_FW","54.210.115.210"
2931,1170852290,688,"NEW_FW","54.210.115.210"
2934,1162943571,582,"NEW_FW",NULL
2935,1162943571,12,"OLD_FW",NULL
2936,1162943571,112,"OLD_FW",NULL
2938,1162142019,690,"NEW_FW","54.210.115.210"
2939,1162142019,691,"NEW_FW","54.210.115.210"
2940,1162864111,692,"NEW_FW","54.210.115.210"
2941,1162864117,693,"NEW_FW","54.210.115.210"
2942,1162142019,694,"NEW_FW","54.210.115.210"
2943,1162142019,695,"NEW_FW","54.210.115.210"
2944,1162142019,696,"NEW_FW","54.210.115.210"
2945,1162142019,697,"NEW_FW","54.210.115.210"
2946,1162889120,698,"NEW_FW","54.210.115.210"
2947,1162142019,699,"NEW_FW","54.210.115.210"
2948,1162914663,659,"NEW_FW",NULL
2949,1162914200,659,"NEW_FW",NULL
2950,1162864113,700,"NEW_FW","54.210.115.210"
2951,1162864109,701,"NEW_FW","54.210.115.210"
2953,1162864113,703,"NEW_FW","54.210.115.210"
2955,1162918422,705,"NEW_FW","54.210.115.210"
2956,1162142019,706,"NEW_FW","54.210.115.210"
2957,1171041056,16,"OLD_FW",NULL
2959,1171041056,649,"NEW_FW",NULL
2960,395356892,707,"NEW_FW","54.210.115.210"
2961,395356892,708,"NEW_FW","54.210.115.210"
2962,1398361,709,"NEW_FW","54.210.115.210"
2963,1398361,710,"NEW_FW","54.210.115.210"
2964,1162142019,711,"NEW_FW","54.210.115.210"
2965,1162142019,712,"NEW_FW","54.210.115.210"
2966,1162864111,713,"NEW_FW","54.210.115.210"
2967,1162864113,714,"NEW_FW","54.210.115.210"
2968,1162914663,715,"NEW_FW","54.210.115.210"
2969,1162424608,716,"NEW_FW","54.210.115.210"
2970,1162914857,717,"NEW_FW","54.210.115.210"
2971,1162864111,718,"NEW_FW","54.210.115.210"
2972,1162864113,719,"NEW_FW","54.210.115.210"
2973,1162864113,720,"NEW_FW","54.210.115.210"
2974,1162864111,721,"NEW_FW","54.210.115.210"
2975,1162918422,713,"NEW_FW","54.210.115.210"
2976,1162864109,722,"NEW_FW","54.210.115.210"
2977,1166837379,723,"NEW_FW","54.210.115.210"
2978,1162498570,724,"NEW_FW","54.210.115.210"
2979,1171045392,94,"OLD_FW",NULL
2981,1170852290,725,"NEW_FW",NULL
2982,1170852290,654,"OLD_FW",NULL
2984,1170852290,698,"NEW_FW",NULL
2985,1170852290,689,"OLD_FW",NULL
2987,1170852290,584,"NEW_FW",NULL
2992,1163053805,726,"NEW_FW","54.210.115.210"
2993,1162554135,727,"NEW_FW","54.210.115.210"
2998,1162554134,727,"NEW_FW",NULL
2999,1162554136,727,"NEW_FW",NULL
3000,1162914664,727,"NEW_FW",NULL
3001,1162914663,727,"NEW_FW",NULL
3002,1162914200,727,"NEW_FW",NULL
3003,1162554137,727,"NEW_FW",NULL
3004,1169765048,728,"NEW_FW","54.210.115.210"
3005,1162424608,729,"NEW_FW","54.210.115.210"
3006,1162864109,730,"NEW_FW","54.210.115.210"
3008,1170852290,731,"NEW_FW","54.210.115.210"
3010,1168837247,680,"OLD_FW",NULL
3011,1163019981,733,"NEW_FW","54.210.115.210"
3012,1163047380,734,"NEW_FW","54.210.115.210"
3014,1162918422,736,"NEW_FW","54.210.115.210"
3015,1174217926,61,"OLD_FW",NULL
3017,770687967,737,"NEW_FW","54.210.115.210"
3018,1174331228,61,"OLD_FW",NULL
3019,1174358064,738,"OLD_FW",NULL
3021,1162142019,740,"NEW_FW","54.210.115.210"
3022,1162142019,741,"NEW_FW","54.210.115.210"
3024,1162142019,743,"NEW_FW","54.210.115.210"
3026,1162142019,745,"NEW_FW","54.210.115.210"
3027,1162142019,746,"NEW_FW","54.210.115.210"
3029,1162142019,748,"NEW_FW","54.210.115.210"
3030,1355760,749,"NEW_FW","54.210.115.210"
3033,1167074434,752,"NEW_FW","54.210.115.210"
3034,1162142019,753,"NEW_FW","54.210.115.210"
3035,1162142019,754,"NEW_FW","54.210.115.210"
3037,1162142019,756,"NEW_FW","54.210.115.210"
3039,1162142019,758,"NEW_FW","54.210.115.210"
3040,1162142019,759,"NEW_FW","54.210.115.210"
3041,1162142019,760,"NEW_FW","54.210.115.210"
3042,1454093,761,"NEW_FW","54.210.115.210"
3043,1162142019,762,"NEW_FW","54.210.115.210"
3044,1162142019,763,"NEW_FW","54.210.115.210"
3045,1162142019,764,"NEW_FW","54.210.115.210"
3046,1163041638,752,"NEW_FW",NULL
3048,1162142019,766,"NEW_FW","54.210.115.210"
3049,1162864122,767,"NEW_FW","54.210.115.210"
3050,1162864129,768,"NEW_FW","54.210.115.210"
3051,1355760,769,"NEW_FW","54.210.115.210"
3053,1162142019,771,"NEW_FW","54.85.157.144"
3054,1162142019,772,"NEW_FW","54.210.115.210"
3055,1162142019,773,"NEW_FW","54.210.115.210"
3056,926169,774,"NEW_FW","54.210.115.210"
3058,1162142019,776,"NEW_FW","54.210.115.210"
3059,1162735818,777,"NEW_FW","54.210.115.210"
3060,1163765608,778,"NEW_FW","54.210.115.210"
3061,1162142019,779,"NEW_FW","54.210.115.210"
3062,1162142019,780,"NEW_FW","54.210.115.210"
3063,1162142019,781,"NEW_FW","54.210.115.210"
3064,1162142019,782,"NEW_FW","54.210.115.210"
3065,1162142019,783,"NEW_FW","54.210.115.210"
3068,1162142019,784,"NEW_FW","54.210.115.210"
3069,866977,785,"NEW_FW","54.210.115.210"
3070,866977,786,"NEW_FW","54.210.115.210"
3072,866977,788,"NEW_FW","54.210.115.210"
3073,866977,789,"NEW_FW","54.210.115.210"
3074,866977,790,"NEW_FW","54.210.115.210"
3076,1162918417,792,"NEW_FW","54.210.115.210"
3078,1163053805,794,"NEW_FW","54.210.115.210"
3080,926169,796,"NEW_FW","54.210.115.210"
3082,1187388,16,"OLD_FW",NULL
3083,866977,798,"NEW_FW","54.210.115.210"
3085,1173134503,800,"NEW_FW","54.210.115.210"
3086,1162142019,802,"NEW_FW","54.210.115.210"
3088,1162142019,804,"NEW_FW","54.210.115.210"
3089,1162142019,805,"NEW_FW","54.210.115.210"
3091,1164335348,16,"OLD_FW",NULL
3092,1176234349,16,"OLD_FW",NULL
3098,1355760,810,"NEW_FW","54.85.157.144"
3099,1355760,811,"NEW_FW","54.210.115.210"
3100,1162735818,812,"NEW_FW","54.210.115.210"
3101,1162735526,812,"NEW_FW","54.210.115.210"
3102,1162142019,813,"NEW_FW","54.210.115.210"
3103,1162142019,814,"NEW_FW","54.210.115.210"
3104,1162142019,815,"NEW_FW","54.210.115.210"
3105,1195464,816,"NEW_FW","54.210.115.210"
3106,1172960218,817,"NEW_FW","54.85.157.144"
3107,770687967,818,"NEW_FW","54.210.115.210"
3108,1176203706,16,"OLD_FW",NULL
3109,1162735507,812,"NEW_FW",NULL
3110,1454093,709,"NEW_FW",NULL
3111,1454093,596,"NEW_FW",NULL
3112,1454093,525,"NEW_FW",NULL
3113,1454093,614,"NEW_FW",NULL
3114,1162142019,819,"NEW_FW","54.210.115.210"
3115,1162142019,820,"NEW_FW","54.210.115.210"
3116,1162142019,821,"NEW_FW","54.210.115.210"
3117,1162142019,822,"NEW_FW","54.210.115.210"
3118,1162142019,823,"NEW_FW","54.210.115.210"
3121,1162142019,826,"NEW_FW","54.210.115.210"
3122,1162142019,827,"NEW_FW","54.210.115.210"
3123,1162142019,828,"NEW_FW","54.210.115.210"
3128,1162142019,830,"NEW_FW","54.210.115.210"
3129,1177137654,16,"OLD_FW",NULL
3130,1168205407,831,"NEW_FW","54.210.115.210"
3132,1177287753,16,"OLD_FW",NULL
3133,1168205407,833,"NEW_FW","54.210.115.210"
3134,1454093,834,"NEW_FW","54.210.115.210"
3135,1162735818,835,"NEW_FW","54.210.115.210"
3136,1162735526,835,"NEW_FW","54.210.115.210"
3137,1163091620,738,"OLD_FW",NULL
3140,1162735507,777,"NEW_FW",NULL
3141,1162758507,838,"NEW_FW","54.85.157.144"
3145,1173134503,808,"NEW_FW","54.85.157.144"
3146,1225903,16,"OLD_FW",NULL
3147,1355760,842,"NEW_FW","54.85.157.144"
3151,1177452072,803,"NEW_FW","54.210.115.210"
3152,1177452072,751,"NEW_FW",NULL
3153,1177452072,778,"NEW_FW",NULL
3154,1168205407,845,"NEW_FW","54.85.157.144"
3158,1177566072,16,"OLD_FW",NULL
3159,1177562995,16,"OLD_FW",NULL
3160,1177562236,16,"OLD_FW",NULL
3161,1177566834,16,"OLD_FW",NULL
3162,1177565315,16,"OLD_FW",NULL
3163,1177564418,16,"OLD_FW",NULL
3164,1177563006,16,"OLD_FW",NULL
3165,1177565660,16,"OLD_FW",NULL
3166,1177563662,16,"OLD_FW",NULL
3167,1177568781,16,"OLD_FW",NULL
3168,1177568540,16,"OLD_FW",NULL
3169,1177567915,16,"OLD_FW",NULL
3174,1168205407,851,"NEW_FW","54.210.115.210"
3177,1162735507,835,"NEW_FW",NULL
3178,1162735818,852,"NEW_FW","54.85.157.144"
3179,1162735526,852,"NEW_FW",NULL
3180,1162735507,852,"NEW_FW",NULL
3193,1177796369,580,"NEW_FW",NULL
3194,1177796369,533,"NEW_FW",NULL
3195,1177796369,752,"NEW_FW",NULL
3200,1162892283,670,"NEW_FW","54.85.157.144"
3201,1162852993,854,"NEW_FW","54.85.157.144"
3202,1162597251,855,"NEW_FW","54.85.157.144"
3203,1162852993,855,"NEW_FW",NULL
3206,1162597251,856,"NEW_FW","54.85.157.144"
3207,1162597251,793,"NEW_FW","54.85.157.144"
3208,1162597251,670,"NEW_FW","54.85.157.144"
3209,1163750355,857,"NEW_FW","54.85.157.144"
3210,1163750369,858,"NEW_FW","54.85.157.144"
3211,1168205407,859,"NEW_FW","54.210.115.210"
3216,1162597251,689,"NEW_FW","54.210.115.210"
3217,1163750355,860,"NEW_FW","54.85.157.144"
3218,1163750369,860,"NEW_FW","54.85.157.144"
3220,1173085575,16,"OLD_FW",NULL
3221,1162889120,861,"NEW_FW","54.210.115.210"
3222,1454093,862,"NEW_FW","54.85.157.144"
3223,1162297215,863,"OLD_FW",NULL
3224,1162826369,863,"OLD_FW",NULL
3225,1179383888,864,"NEW_FW","54.85.157.144"
3226,1179383888,670,"NEW_FW","54.85.157.144"
3227,1179383888,856,"NEW_FW","54.85.157.144"
3228,1179448644,16,"OLD_FW",NULL
3229,1179465662,609,"OLD_FW",NULL
3230,1179465662,626,"NEW_FW",NULL
3231,1163750355,865,"NEW_FW","54.85.157.144"
3232,1163750369,865,"NEW_FW",NULL
3233,1162657828,522,"NEW_FW",NULL
3245,1164350515,866,"NEW_FW","54.210.115.210"
3246,1162141230,867,"NEW_FW","54.85.157.144"
3255,1178770744,868,"NEW_FW","54.85.157.144"
3256,1173085575,654,"NEW_FW",NULL
3258,1178770744,870,"NEW_FW","54.85.157.144"
3259,1179710703,797,"NEW_FW",NULL
3260,1179710703,841,"NEW_FW",NULL
3261,1179710703,824,"NEW_FW",NULL
3262,1179710703,742,"NEW_FW",NULL
3263,1179710703,747,"NEW_FW",NULL
3264,1179710703,744,"NEW_FW",NULL
3265,1179710703,839,"NEW_FW",NULL
3266,1179710703,849,"NEW_FW",NULL
3267,1171613494,831,"NEW_FW",NULL
3268,1171613494,833,"NEW_FW",NULL
3269,1171613494,845,"NEW_FW",NULL
3270,1171613494,851,"NEW_FW",NULL
3271,1171613494,859,"NEW_FW",NULL
3272,7266,16,"OLD_FW",NULL
3275,1162141230,871,"NEW_FW","54.85.157.144"
3282,1178770744,873,"NEW_FW","54.85.157.144"
3284,1162763786,875,"NEW_FW","54.210.115.210"
3285,1179454693,749,"NEW_FW",NULL
3286,1179454693,770,"NEW_FW",NULL
3287,1179454693,810,"NEW_FW",NULL
3288,1355760,585,"NEW_FW","54.85.157.144"
3290,1162763786,869,"NEW_FW","54.85.157.144"
3291,1181263613,876,"NEW_FW","54.210.115.210"
3292,1181263613,877,"NEW_FW","54.210.115.210"
3293,1179521447,16,"OLD_FW",NULL
3294,1164350515,878,"NEW_FW","54.85.157.144"
3295,1178770744,879,"NEW_FW","54.85.157.144"
3296,1178770744,880,"NEW_FW","54.85.157.144"
3297,1162892283,846,"NEW_FW","54.85.157.144"
3298,1178770744,881,"NEW_FW","54.85.157.144"
3300,1325368,95,"OLD_FW",NULL
3301,1179710703,848,"NEW_FW",NULL
3302,1179710703,847,"NEW_FW",NULL
3303,1179710703,846,"NEW_FW",NULL
3304,1178770744,882,"NEW_FW","54.85.157.144"
3306,1181876763,793,"NEW_FW","54.210.115.210"
3307,1181876763,872,"NEW_FW",NULL
3308,1179710703,872,"NEW_FW",NULL
3310,1178770744,884,"NEW_FW","54.85.157.144"
3311,1181876763,883,"NEW_FW","54.85.157.144"
3312,1179710703,883,"NEW_FW",NULL
3314,1180331485,874,"NEW_FW","54.210.115.210"
3315,1178770744,885,"NEW_FW","54.210.115.210"
3316,1181876763,775,"NEW_FW",NULL
3317,1182278883,609,"NEW_FW",NULL
3318,1182278883,626,"NEW_FW",NULL
3319,1178770744,886,"NEW_FW","54.85.157.144"
3320,1181876763,681,"NEW_FW","54.85.157.144"
3321,1325368,887,"NEW_FW","54.85.157.144"
3322,1178770744,888,"NEW_FW","54.210.115.210"
3323,1181876763,889,"NEW_FW","54.85.157.144"
3324,1181876763,856,"NEW_FW","54.85.157.144"
3325,1181876763,874,"NEW_FW","54.85.157.144"
3326,1181876763,890,"NEW_FW","54.85.157.144"
3327,1181876763,850,"NEW_FW","54.85.157.144"
3328,1181876763,847,"NEW_FW","54.85.157.144"
3329,1181876763,848,"NEW_FW","54.85.157.144"
3330,1181876763,670,"NEW_FW","54.85.157.144"
3331,1325368,891,"NEW_FW","54.85.157.144"
3332,866977,892,"NEW_FW","54.210.115.210"
3333,1183851711,297,"OLD_FW",NULL
3334,1181876763,893,"NEW_FW","54.210.115.210"
3336,1177452072,894,"NEW_FW",NULL
3337,1181839761,269,"OLD_FW",NULL
3338,1181579234,16,"OLD_FW",NULL
3339,1184262010,793,"NEW_FW",NULL
3340,1162889120,520,"NEW_FW","54.85.157.144"
3341,1170766041,895,"NEW_FW","54.210.115.210"
3342,1170766041,896,"NEW_FW","54.210.115.210"
3343,1178770744,897,"NEW_FW","54.85.157.144"
3344,1325368,898,"NEW_FW","54.85.157.144"
